"","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N"
"196",0.328826711,0.59381613,0.395838232,3.106865742,5.914648483,0.263696214,0.204208794,4.383023748,0.26875147,1.281330825,0.377733365,0.368563367,0.329532095,0.3308253,1.078415236,1.168469316,2.190218669,1.341288502,0.478368211,0.920879379,0.285445568,0.400070538,0.187514696,1.863860804,3.477310134,1.271337879,0.275099929,0.32388902,0.908182459,0.186926875,0.432518222,3.291441336,1.017987303,0.557841524,0.473900776,0.987655772,0.551845756,0.453209499,0.667411239,0.334234658,0.349047731,0.483658594,0.380319774,0.223624577,1.052492685,0.149274281,1.536630142,0.314611898,0.371522001,1.578107969,0.074465034,0.142217888,0.189317882,0.139578911,0.167230796,0.2337789,0.179048821,0.102805347,0.237794734,0.120876599,0.541965464,0.304687052,1.801617807,2.534966439,0.156560151,1.311800815,0.802191498,0.208651254,0.13481728,0.109861741,0.139578911,0.106763812,0.556709311,0.11232861,0.180540416,0.166484998,1.170672939
"197",0.351845384,0.592269182,0.388869484,3.147747118,5.753521947,0.26405868,0.205146117,4.289905693,0.268366515,1.283851438,0.378041681,0.36651531,0.322389102,0.318663407,1.160903481,1.138549307,2.180114099,1.350098964,0.465595529,0.93282105,0.276982187,0.405518687,0.186168355,1.759576202,3.483176156,1.248806613,0.268366515,0.325066946,0.88706485,0.183490511,0.424263593,3.227151007,1.040749796,0.548259402,0.456397718,0.973221562,0.54546513,0.45453487,0.730119921,0.321224822,0.351263244,0.474560484,0.370706718,0.222459215,1.005534098,0.144808901,1.514555831,0.312618897,0.359658731,1.686401107,0.077016199,0.141984205,0.191791088,0.143483023,0.171557042,0.238946215,0.179397014,0.106185508,0.22805096,0.122499568,0.517899349,0.314405949,1.811955958,2.618031936,0.163082954,1.32887531,0.800195999,0.213466305,0.13529717,0.109125497,0.143483023,0.112353721,0.55802156,0.107223151,0.164697066,0.162102957,1.163774716
"198",0.342699271,0.584646132,0.393957207,3.164237009,5.919703739,0.266047496,0.204208794,4.279332236,0.264989419,1.370444392,0.373736186,0.375617211,0.332353633,0.328826711,1.096520103,1.161180343,2.197272514,1.386080414,0.464378086,0.949329885,0.281918646,0.397366565,0.203150717,1.778391723,3.424758994,1.205972255,0.280272749,0.327415942,0.903127204,0.187867388,0.43910181,3.160122267,1.041264989,0.560075241,0.468727957,0.981189748,0.550199859,0.456736421,0.972019751,0.338584529,0.355278627,0.489066541,0.379144134,0.220669594,0.979524326,0.142017909,1.512177038,0.312097188,0.366679975,1.744253693,0.077682085,0.136713626,0.193007472,0.145440027,0.167455655,0.231677408,0.176067986,0.103576114,0.221810301,0.121257058,0.496891576,0.301431586,1.734614727,2.530314265,0.161752125,1.342953288,0.791878173,0.214452746,0.136143273,0.114812069,0.145440027,0.106085667,0.557805281,0.108024867,0.156048594,0.165003137,1.154622711
"199",0.330938353,0.561574939,0.369449634,2.966949274,5.445610001,0.258226757,0.203333812,4.163241845,0.242563587,1.249892226,0.399913781,0.35781003,0.325477799,0.315562581,1.018680845,1.054461848,2.096852996,1.395890214,0.45667481,0.912631125,0.284092542,0.406236528,0.183934473,1.563299325,3.18795804,1.190257221,0.276476505,0.311682713,0.859749964,0.190257221,0.405086938,2.958758442,0.937778416,0.520908176,0.461847967,0.900704124,0.562149734,0.431527518,0.642908464,0.315849978,0.326196293,0.441586435,0.389280069,0.210116113,1.03618578,0.151980277,1.492524256,0.302688087,0.316923811,1.503260697,0.068315572,0.140846191,0.190392874,0.137744552,0.171942103,0.214569747,0.170908223,0.108875457,0.232463814,0.119293781,0.550182917,0.291872117,1.756879275,2.611181804,0.16144425,1.34340703,0.819309687,0.204230953,0.132575155,0.114124384,0.137744552,0.115078734,0.547081279,0.10569429,0.155956736,0.185223477,1.270876412
"200",0.324269006,0.562573099,0.366374269,3.013304094,5.378216374,0.266812865,0.20877193,4.10745614,0.243128655,1.29751462,0.404093567,0.366959064,0.323976608,0.314619883,1.067397661,1.05745614,2.10745614,1.369736842,0.454678363,0.919298246,0.284064327,0.431871345,0.194005848,1.523684211,3.225438596,1.283918129,0.286695906,0.324269006,0.870760234,0.189035088,0.41871345,2.948099415,0.980409357,0.545614035,0.464619883,0.907602339,0.577046784,0.429239766,0.676900585,0.323391813,0.348099415,0.450584795,0.368274854,0.211970873,0.992078099,0.150596143,1.528286789,0.30487317,0.322557414,1.575338081,0.070736977,0.144594703,0.186604785,0.141313915,0.171241098,0.229655117,0.172201328,0.107225734,0.229655117,0.121389133,0.578698888,0.30079219,1.752820677,2.63783308,0.169800752,1.359286229,0.815955829,0.220132832,0.135872609,0.114827559,0.141313915,0.108506041,0.571017044,0.110506522,0.157717852,0.182363767,1.299591902
"201",0.308890795,0.561606632,0.358347627,3.03887936,5.576901086,0.263007433,0.205974843,4.10806175,0.241280732,1.283876501,0.373927959,0.367352773,0.329759863,0.322041166,1.019868496,1.053602058,2.084619783,1.390508862,0.464694111,0.922670097,0.281160663,0.409662664,0.188250429,1.494139508,3.19053745,1.261149228,0.274585477,0.30946255,0.86649514,0.18567753,0.400943396,2.965265866,0.945540309,0.515580332,0.457975986,0.923241852,0.545740423,0.439536878,0.66995426,0.323184677,0.340766152,0.452258433,0.375357347,0.214257331,0.944528332,0.150838433,1.50774855,0.317173965,0.320909163,1.634109513,0.070412461,0.135261861,0.187395693,0.142334896,0.171183343,0.226337122,0.170229675,0.109433362,0.226098705,0.122546293,0.538583804,0.301358976,1.700468887,2.588253993,0.166573949,1.398871493,0.806882302,0.211952635,0.139950727,0.110704919,0.142334896,0.102678217,0.558690296,0.107049193,0.159183025,0.168799173,1.246920448
"202",0.266932994,0.51334665,0.338841474,2.846740512,4.992191756,0.261848556,0.209006719,3.725621936,0.240058108,1.286725985,0.336844017,0.359179226,0.310695478,0.312874523,0.990557472,0.912111858,1.855456691,1.320682767,0.44143817,0.865988742,0.28763392,0.414200109,0.19030325,1.28273107,2.800617396,1.176502633,0.277828219,0.297439622,0.811875794,0.195024514,0.378245869,2.692936263,0.843290358,0.49845651,0.412565825,0.834574178,0.595060832,0.392954422,0.642818231,0.291628836,0.302705647,0.402760123,0.382422372,0.192594897,0.984235636,0.155154532,1.449491807,0.300352624,0.2913296,1.371292263,0.066687409,0.146338934,0.187927816,0.134619374,0.161999585,0.205559013,0.166562954,0.112217382,0.228064717,0.114499067,0.54718938,0.279506326,1.70794441,2.527587637,0.153183987,1.303360299,0.806471686,0.207633271,0.151628293,0.124455507,0.134619374,0.104750052,0.526446795,0.116469612,0.155569384,0.193424601,1.377722464
"203",0.259610321,0.501316482,0.331226962,2.708969633,4.926276988,0.284184659,0.199929788,3.62962963,0.22906793,1.213094611,0.333508864,0.370194839,0.304897314,0.296647358,0.968053361,0.885904862,1.833070037,1.2611901,0.429875373,0.863085835,0.280322977,0.403019133,0.214147797,1.257503949,2.67983149,1.135860979,0.263472003,0.296647358,0.798841496,0.187467088,0.396524487,2.508513253,0.814814815,0.478321924,0.426364753,0.798490434,0.550465157,0.373003335,0.588730911,0.283307004,0.304897314,0.387396876,0.354748113,0.189576883,0.935397317,0.151393189,1.409907121,0.27997936,0.288132095,1.422187822,0.068833849,0.1499484,0.185139319,0.134262126,0.160371517,0.214447884,0.165737874,0.11496388,0.222910217,0.116821465,0.555624355,0.284004128,1.683075335,2.534055728,0.162229102,1.315376677,0.784932921,0.213312693,0.146852425,0.122910217,0.134262126,0.10495356,0.514447884,0.127966976,0.17120743,0.197420021,1.33880289
"204",0.29218918,0.506270154,0.337155142,2.788427087,4.879792189,0.291651738,0.20655679,3.666965245,0.239519885,1.304012899,0.337513436,0.358294518,0.309029022,0.324793981,0.977248298,0.927982802,1.920816912,1.32353995,0.446255822,0.899677535,0.286993909,0.426549624,0.198853458,1.277499104,2.773557865,1.174847725,0.270870656,0.307416697,0.811357936,0.208885704,0.381762809,2.572912934,0.855428162,0.480652096,0.433715514,0.846829094,0.5424579,0.385524901,0.632210677,0.293264063,0.309745611,0.391078466,0.347903977,0.193099148,0.907399709,0.154125961,1.453024319,0.287881937,0.292039077,1.463417169,0.066722095,0.136977759,0.186863438,0.138224901,0.157867387,0.21367699,0.165142382,0.108501351,0.208896279,0.115880274,0.545001039,0.279567657,1.677302016,2.547391395,0.162336313,1.358449387,0.800561214,0.205154853,0.144980254,0.123986697,0.138224901,0.117231345,0.533464976,0.117958844,0.157971316,0.186759509,1.317605487
"205",0.256346328,0.495466908,0.320489574,2.653671804,4.33862194,0.269265639,0.215095195,3.535811423,0.243200363,1.286718042,0.32819583,0.359927471,0.313009973,0.325929284,0.927017226,0.853807797,1.802810517,1.26337262,0.4381233,0.804623753,0.312556664,0.432910245,0.196509519,1.168631006,2.552130553,1.129646419,0.272438803,0.335448776,0.798277425,0.205349048,0.386672711,2.360607434,0.782638259,0.501359927,0.42724388,0.832275612,0.603581142,0.375566636,0.569129646,0.289211242,0.30893019,0.383726201,0.344968268,0.17751938,0.922868217,0.154521964,1.347932817,0.298449612,0.277906977,1.354651163,0.065891473,0.15503876,0.179069767,0.130361757,0.163953488,0.199354005,0.160206718,0.107881137,0.212144703,0.111369509,0.55620155,0.289664083,1.683462532,2.542118863,0.163953488,1.367700258,0.830361757,0.219767442,0.146382429,0.124160207,0.130361757,0.11627907,0.492635659,0.11744186,0.165891473,0.199354005,1.364470284
"206",0.246852998,0.438020055,0.293364626,2.486025176,4.287177299,0.289097504,0.207382121,3.256880734,0.241519095,1.213782803,0.312566674,0.327074888,0.291231065,0.305525923,0.848730531,0.774269255,1.671858332,1.185406443,0.419031363,0.803285684,0.295924899,0.413697461,0.186046512,1.051418818,2.395988905,1.07915511,0.260721144,0.281203328,0.749093237,0.187326648,0.3275016,2.207382121,0.735438447,0.459142309,0.409216983,0.761894602,0.544271389,0.349263921,0.570727544,0.276509494,0.297205035,0.358224877,0.317473864,0.182729878,0.915082053,0.162281844,1.386038031,0.310497525,0.286793436,1.383302943,0.06655379,0.209299297,0.190674655,0.135061214,0.166710081,0.206173483,0.166970565,0.107449857,0.213597291,0.113441,0.564990883,0.298384996,1.686246418,2.552617869,0.165147174,1.412998177,0.8252149,0.231179995,0.141964053,0.13714509,0.135061214,0.110705913,0.483849961,0.123209169,0.188981506,0.22740297,1.393592081
"207",0.245222246,0.460811681,0.417221387,2.55228688,4.269057333,0.264762723,0.196907881,3.292033498,0.234915181,1.237921409,0.326819841,0.341850977,0.290959845,0.310285592,0.893278935,0.797079665,1.709254885,1.193901653,0.419153962,0.837234271,0.291818767,0.423663303,0.195834228,1.067854842,2.381790852,1.103070646,0.261541765,0.287094696,0.75327464,0.191754348,0.341421516,2.205497101,0.733948894,0.468971441,0.405196478,0.802877389,0.545415504,0.352372772,0.594374061,0.283873738,0.306849903,0.365471333,0.337126906,0.176508761,0.871901363,0.161583387,1.429331603,0.302141467,0.280467229,1.466580143,0.066580143,0.153406879,0.181440623,0.131992213,0.16430889,0.213238157,0.158857884,0.113043478,0.206748864,0.111875406,0.574302401,0.289162881,1.706554186,2.522128488,0.160285529,1.290071382,0.807397794,0.212329656,0.153406879,0.134847502,0.131992213,0.112524335,0.493964958,0.126541207,0.17871512,0.207787151,1.342245295
"208",0.267412935,0.440547264,0.315920398,2.490049751,3.710199005,0.274875622,0.219154229,3.341044776,0.238557214,1.350746269,0.315671642,0.342039801,0.287562189,0.302238806,0.838557214,0.784079602,1.703731343,1.217412935,0.42960199,0.80721393,0.30199005,0.44079602,0.1960199,1.111442786,2.365920398,1.073631841,0.259701493,0.294527363,0.766915423,0.211442786,0.325621891,2.119402985,0.859701493,0.464427861,0.401741294,0.77238806,0.605721393,0.368656716,0.589800995,0.282338308,0.294776119,0.375870647,0.31318408,0.170504572,0.882831019,0.157466983,1.407551642,0.279546224,0.259735862,1.294277006,0.054012868,0.144090755,0.166779546,0.131053166,0.159837453,0.192854724,0.168134101,0.102268879,0.204368439,0.123941754,0.562986793,0.296308838,1.658990857,2.513714866,0.184050119,1.369454792,0.849983068,0.21926854,0.155943109,0.156959025,0.131053166,0.115645107,0.513884186,0.141550965,0.18371148,0.239925499,1.417710803
"209",0.238418933,0.465760322,0.303121853,2.551863041,4.049093656,0.313444109,0.250503525,3.301359517,0.237411883,1.396022155,0.331822759,0.36203424,0.289778449,0.320996979,0.860271903,0.79959718,1.697633434,1.231117825,0.437814703,0.850704935,0.315458207,0.451158107,0.205438066,1.117321249,2.367824773,1.095417925,0.270392749,0.298338369,0.780715005,0.21878147,0.344914401,2.195115811,0.865810675,0.481873112,0.429506546,0.791037261,0.583333333,0.351208459,0.597935549,0.289274924,0.295820745,0.356243706,0.337613293,0.181242512,0.85264419,0.161047407,1.495464659,0.302584289,0.280164299,1.359062126,0.060585316,0.170289235,0.161903132,0.139996577,0.172000685,0.208625706,0.161389697,0.10833476,0.208796851,0.128872155,0.604141708,0.304809173,1.719322266,2.537395174,0.186548006,1.429573849,0.856238234,0.231045696,0.153517029,0.150949855,0.139996577,0.125791545,0.519767243,0.141536882,0.206571966,0.231901421,1.42683553
"210",0.268268516,0.448105028,0.318553381,2.529601189,4.055982165,0.288085212,0.217983651,3.250185782,0.232598464,1.433737924,0.331681942,0.370819916,0.29799356,0.310626703,0.844191231,0.80653951,1.64329948,1.237304929,0.433242507,0.830319544,0.363140946,0.461976715,0.205598216,1.089918256,2.319791925,1.084220956,0.280406242,0.305672529,0.777805301,0.216497399,0.32821402,2.184790686,0.831805796,0.475352985,0.42506812,0.810998266,0.595243993,0.353728016,0.589546693,0.283131038,0.292048551,0.358186772,0.340847164,0.180867478,0.832504715,0.162180696,1.440596606,0.321275501,0.268986799,1.375964341,0.063775073,0.16286645,0.172809875,0.130636036,0.167152409,0.19852563,0.174867135,0.117263844,0.207783302,0.128921653,0.612206412,0.310646323,1.728098748,2.576204355,0.180353163,1.443339619,0.861134922,0.228527344,0.1554946,0.155666038,0.130636036,0.114177953,0.511743528,0.148294188,0.197325561,0.242242414,1.438539345
"211",0.31757242,0.509815657,0.331817094,2.70457266,4.196911659,0.194038784,0.16219775,3.553028489,0.258558774,1.938831697,0.345223845,0.294110606,0.28357673,0.248743117,0.997246828,0.965525497,1.833253531,1.143164951,0.419918602,0.845942064,0.24922193,0.360426143,0.143763467,1.674407469,2.669499641,1.022983002,0.223605458,0.253531243,0.686497486,0.145080201,0.377064879,2.74922193,1.395618865,0.481086904,0.490902562,0.875508738,0.51029447,0.384486474,0.592171415,0.27747187,0.296265262,0.391788365,0.344625329,0.189935065,0.996103896,0.134025974,1.161428571,0.257597403,0.367337662,1.081883117,0.131363636,0.149220779,0.178246753,0.13012987,0.147207792,0.186233766,0.175584416,0.111623377,0.26012987,0.144220779,0.537402597,0.289220779,1.321038961,2.337142857,0.161948052,1.175,0.753831169,0.253181818,0.130649351,0.117077922,0.13012987,0.127142857,0.424350649,0.128896104,0.171818182,0.156298701,0.967012987
"212",0.312991657,0.511084625,0.32193087,2.681883194,4.196901073,0.18533969,0.158045292,3.551489869,0.271632896,1.428843862,0.349821216,0.284982122,0.262574493,0.247318236,0.981048868,0.954469607,1.879976162,1.17318236,0.393921335,0.809296782,0.253277712,0.349344458,0.143623361,1.682717521,2.677234803,1.037425507,0.223241955,0.252562574,0.670321812,0.141835518,0.373778308,2.700715137,1.393444577,0.476877235,0.484982122,0.870441001,0.512872467,0.380929678,0.581764005,0.281644815,0.288676996,0.38772348,0.358998808,0.18696684,1.014238984,0.136937977,1.146174075,0.270284138,0.343723943,1.140337374,0.131293695,0.151625938,0.181707395,0.134244115,0.148803797,0.18696684,0.169585017,0.113655314,0.266243346,0.131357835,0.504329421,0.29228401,1.330190495,2.29670964,0.18401642,1.21069848,0.760631133,0.251555385,0.129369508,0.11570778,0.134244115,0.135270348,0.43024822,0.126547367,0.171124367,0.162401385,0.924187031
"213",0.301694915,0.523849879,0.325181598,2.710048426,4.296368039,0.192493947,0.158716707,3.638861985,0.269128329,1.30811138,0.352663438,0.28559322,0.269854722,0.244067797,1.012348668,0.971670702,1.820096852,1.189467312,0.405811138,0.806900726,0.254842615,0.352542373,0.14527845,1.717554479,2.677845036,1.040556901,0.223002421,0.25496368,0.686198547,0.147094431,0.377723971,2.756658596,1.432929782,0.493341404,0.48559322,0.876029056,0.540072639,0.386077482,0.631476998,0.286561743,0.29842615,0.422397094,0.363680387,0.187185768,1.041510893,0.137037515,1.153280908,0.270014181,0.34833054,1.27065876,0.130849555,0.144321258,0.184220704,0.132203171,0.157599587,0.192213485,0.177065876,0.109642903,0.264664174,0.13626402,0.516050019,0.287997937,1.32029135,2.324158824,0.167268274,1.199883976,0.752352714,0.259765373,0.126595333,0.120085084,0.132203171,0.134652572,0.425422199,0.142580895,0.164689957,0.159211035,0.909887843
"214",0.290859564,0.465345036,0.306446731,2.443401937,3.552058111,0.193855932,0.15753632,3.196125908,0.212318402,6.113347458,0.327027845,0.279509685,0.255599274,0.23153753,0.872578692,0.819158596,1.737590799,1.064315981,0.390889831,0.778299031,0.247881356,0.349273608,0.149061743,1.355024213,2.26316586,0.96655569,0.218825666,0.234564165,0.63998184,0.145883777,0.359866828,2.353510896,1.118038741,0.584140436,0.49122276,0.764830508,0.510139225,0.347306295,0.582929782,0.270732446,0.288438257,0.388468523,0.34594431,0.171769852,0.928583445,0.132402423,1.096652086,0.241251682,0.311827052,1.008159489,0.120625841,0.144263122,0.167732167,0.122392328,0.153600269,0.171096904,0.178919919,0.107923957,0.259757739,0.130720054,0.559639973,0.252944145,1.355400404,2.268169583,0.156292059,1.088997308,0.743606999,0.248149394,0.149562584,0.119700538,0.122392328,0.137870121,0.417900404,0.130467699,0.198014805,0.195911844,0.98384926
"215",0.304427202,0.4722349,0.306557128,2.459759623,3.572341397,0.189106953,0.158679446,3.215883158,0.224707135,1.538566864,0.335311121,0.272174045,0.251635478,0.241594401,0.897002891,0.816978549,1.719001978,1.095238095,0.387646432,0.779248441,0.248136315,0.351133425,0.148334094,1.355849688,2.2934733,0.965769055,0.217100259,0.234443937,0.642020386,0.141335768,0.363912977,2.36376084,1.132511791,0.476799026,0.50798722,0.757188498,0.520614636,0.373801917,0.698463411,0.275825346,0.282215122,0.371976267,0.358740301,0.171276596,0.949836334,0.133715221,1.078396072,0.240425532,0.307855974,1.053846154,0.117675941,0.148527005,0.166448445,0.122749591,0.153109656,0.174959083,0.176513912,0.088216039,0.255564648,0.125040917,0.565711948,0.256792144,1.327086743,2.226022913,0.162684124,1.101963993,0.73903437,0.251636661,0.132815057,0.119721768,0.122749591,0.136006547,0.412111293,0.127495908,0.173731588,0.168248773,0.919394435
"216",0.286650775,0.463647199,0.295143027,2.413587604,3.597139452,0.185935638,0.159564958,3.20977354,0.210369487,1.203665077,0.326877235,0.267580453,0.252085816,0.228247914,0.874851013,0.805274136,1.661352801,1.070917759,0.369785459,0.770411204,0.241805721,0.362485101,0.150029797,1.328516091,2.270262217,0.954856973,0.210816448,0.235399285,0.619636472,0.139153754,0.359356377,2.30125149,1.088200238,0.472586412,0.46409416,0.726907032,0.532032181,0.359505364,0.731525626,0.274582837,0.287246722,0.379171633,0.337753278,0.168154024,0.986283259,0.135349529,1.071723682,0.260948604,0.302511981,1.138241613,0.1235333,0.143860519,0.172285573,0.122211205,0.148157329,0.179226574,0.180300777,0.106841844,0.264419104,0.130887457,0.555775905,0.26317964,1.373244092,2.270285903,0.154106759,1.093042472,0.737233515,0.250702363,0.136175839,0.123781193,0.122211205,0.142621054,0.408527516,0.122045943,0.171707156,0.173029251,0.917534292
"217",0.264035874,0.42941704,0.276053812,2.288071749,3.187264574,0.188878924,0.161255605,2.81058296,0.19264574,4.077488789,0.319282511,0.258116592,0.260807175,0.231928251,0.820807175,0.72735426,1.997488789,0.998923767,0.37793722,0.728251121,0.249147982,0.356950673,0.150313901,1.191210762,1.918565022,0.900269058,0.205919283,0.226188341,0.586008969,0.148878924,0.346547085,2.038026906,0.995874439,0.456860987,0.504932735,0.761793722,0.538834081,0.360538117,0.584753363,0.278026906,0.28573991,0.376860987,0.353004484,0.151866284,0.822805578,0.12766612,1.00369155,0.22826087,0.263330599,0.885972108,0.123359311,0.140894176,0.159967186,0.118539787,0.14704676,0.162735849,0.162223134,0.104901559,0.236259229,0.110438884,0.560397867,0.244770304,1.22159557,2.170016407,0.150943396,1.035787531,0.691447908,0.236464315,0.140484003,0.125307629,0.118539787,0.116283839,0.392842494,0.140689089,0.195754717,0.199138638,0.914581624
"218",0.27584947,0.43076361,0.28516624,2.265253928,3.250091341,0.189258312,0.157837048,2.917610522,0.202594081,1.734746072,0.321702594,0.262148338,0.262696383,0.229082938,0.763061746,0.744428206,1.607782243,1.037997808,0.378881988,0.767994154,0.245341615,0.365180855,0.155644867,1.199853855,2.045305079,0.9008038,0.214468396,0.228717574,0.580197296,0.153452685,0.350018268,2.036536354,1.012787724,0.477347461,0.513335769,0.723054439,0.540920716,0.362257947,0.630252101,0.279503106,0.312203142,0.376141761,0.386554622,0.154217838,0.813468895,0.133883632,0.986309644,0.225387558,0.268673243,0.917555869,0.108516207,0.140124824,0.151298571,0.123414536,0.148580632,0.165894906,0.163478961,0.111032817,0.236963962,0.110630159,0.526676062,0.259210791,1.226696195,2.146164687,0.164586269,1.065331186,0.704348701,0.247332394,0.142138112,0.126635796,0.123414536,0.14737266,0.390879807,0.127944433,0.207670626,0.175357359,0.893597745
"219",0.272581792,0.428342817,0.288584637,2.254800853,3.166963016,0.187411095,0.157894737,2.829480797,0.198079659,1.166607397,0.315611664,0.260668563,0.248933144,0.230618777,0.815611664,0.737375533,1.499644381,0.995910384,0.368243243,0.771870555,0.238975818,0.349928876,0.152382646,1.182965861,1.990576102,0.867176387,0.211059744,0.225817923,0.557965861,0.146870555,0.34014936,2.057254623,1.016891892,0.474039829,0.492354196,0.697012802,0.544452347,0.358285917,0.624110953,0.27027027,0.290007112,0.381578947,0.35455192,0.158170606,0.858376156,0.134840699,1.00688592,0.241007194,0.275950668,1.085714286,0.10647482,0.145220966,0.154470709,0.120143885,0.149126413,0.169578623,0.165262076,0.112846865,0.240904419,0.117163412,0.569475848,0.254162384,1.264439877,2.191983556,0.161664954,1.082322713,0.721788284,0.261870504,0.138335046,0.124460432,0.120143885,0.132682425,0.384789311,0.126002055,0.179650565,0.179856115,0.89352518
"220",0.246060606,0.396565657,0.26969697,2.138181818,2.826262626,0.186868687,0.155757576,2.612121212,0.185656566,1.953131313,0.296767677,0.26020202,0.255151515,0.227676768,0.745252525,0.678585859,1.483232323,0.945858586,0.40040404,0.708888889,0.238383838,0.348686869,0.155959596,1.083232323,1.817575758,0.820808081,0.209292929,0.224646465,0.551313131,0.148888889,0.344848485,1.872929293,0.942020202,0.57030303,0.522424242,0.71959596,0.563636364,0.363232323,0.611111111,0.267272727,0.287878788,0.368484848,0.380808081,0.154174205,0.828250194,0.132850866,1.000646162,0.231713621,0.296071336,0.881493926,0.110235203,0.147454123,0.161669682,0.123546136,0.155854226,0.167485138,0.181571465,0.103644353,0.249289222,0.106358232,0.609589041,0.260920134,1.310157663,2.214525717,0.174463686,1.1106229,0.716205738,0.24864306,0.15223572,0.149263376,0.123546136,0.124967692,0.385241665,0.140475575,0.197854743,0.19113466,0.931119152
"221",0.255122143,0.398542159,0.26891253,2.069542947,2.712765957,0.18498818,0.159180457,2.552206462,0.18144208,1.391449961,0.303979511,0.246650906,0.247635934,0.226162333,0.760441292,0.676122931,1.439322301,0.92001576,0.357565012,0.69464145,0.234436564,0.347714736,0.148542159,1.046493302,1.6964145,0.822695035,0.201733649,0.215524035,0.516154452,0.145390071,0.330575256,1.807722616,0.932624113,0.466903073,0.52462569,0.672576832,0.538416076,0.353624901,0.545114263,0.270685579,0.290583136,0.37608353,0.384357762,0.158022483,0.817450179,0.136816556,1.001149719,0.24220746,0.274527338,0.894609096,0.11369443,0.145375575,0.15444558,0.129535003,0.162876852,0.174629535,0.184466019,0.110245273,0.234031681,0.111267246,0.59925907,0.277082269,1.318472151,2.196601942,0.179356157,1.113949923,0.719979561,0.248594788,0.15853347,0.143203883,0.129535003,0.161599387,0.384133878,0.143842616,0.208354624,0.201456311,0.943025038
"222",0.262957011,0.402973082,0.295701085,2.148051426,2.923463238,0.188429088,0.164323021,2.627159502,0.185817597,1.129168341,0.310164725,0.261550824,0.243069506,0.223182001,0.752711933,0.676576939,1.415026115,0.949578144,0.365809562,0.718963439,0.242065086,0.372840498,0.155885898,1.091201286,1.798714343,0.822619526,0.208115709,0.22519084,0.534351145,0.14925673,0.340297308,1.85435918,0.962032945,0.485335476,0.52169546,0.696062676,0.549015669,0.363599839,0.560265167,0.270188831,0.306147047,0.38328646,0.389714745,0.156998335,0.841208862,0.1372775,1.000384172,0.247278781,0.264054296,0.969266231,0.110129338,0.153284672,0.159943655,0.129722116,0.15238827,0.179536432,0.180688949,0.115635805,0.230503265,0.110897682,0.610065309,0.272506083,1.309002433,2.181969522,0.19131771,1.136637213,0.727750032,0.279421181,0.150467409,0.139454476,0.129722116,0.135740812,0.430016647,0.143168139,0.226533487,0.189268792,0.913305161
"223",0.245072614,0.355809129,0.264522822,2.001815353,2.51996888,0.226141079,0.184906639,2.207209544,0.177904564,1.589211618,0.288122407,0.242479253,0.260373444,0.234180498,0.739107884,0.627852697,1.286307054,0.837914938,0.378630705,0.746109959,0.254927386,0.346991701,0.159491701,0.980549793,1.501037344,0.734180498,0.207728216,0.222251037,0.480290456,0.164678423,0.330653527,1.598807054,0.849325726,0.51063278,0.568724066,0.728993776,0.608661826,0.360736515,0.613589212,0.294605809,0.324948133,0.387966805,0.405082988,0.13969832,0.758827563,0.139869729,0.992286596,0.222660267,0.246143298,0.848645869,0.096331848,0.153068221,0.143297909,0.121357559,0.158896126,0.156667809,0.170209119,0.111758656,0.212547137,0.104559479,0.63129928,0.276311279,1.33493315,2.142440864,0.185807336,1.107302023,0.736030168,0.292080905,0.179808022,0.15323963,0.121357559,0.123414467,0.372643126,0.163009942,0.219917724,0.201234145,0.904696606
